"","train_days","oos_day","spec","fcst_rmse","rw_rmse","fcst_mae","rw_mae","box_p_lag4","box_p_lag5","box_p_lag6","box_p_lag7","arch_p_lag4","arch_p_lag5","arch_p_lag6","arch_p_lag7","jb_p","dm_p_1","dm_p_2"
"69","2011-03-10/2011-03-11","2011-03-12","ARIMA(3,1,2)",0.00403935003063135,0.00416136436309491,0.00315511900201698,0.00329712437442747,0.480188650703595,0.243857607398563,0.191798660083019,0.260254854319372,0.0237323615425045,0.0454460631959731,0.0772790480508195,0.122256674944248,0.00165770441340607,2.20212935764092e-05,0.00108500989110578
"70","2011-03-11/2011-03-12","2011-03-13","ARIMA(0,1,2)",0.00406365938557568,0.00415338475113031,0.00316747347271913,0.00325370426806643,0.925285985876668,0.902229335871272,0.131077344790243,0.153569017726546,3.41473294085404e-09,1.0031483421713e-09,1.76639858295857e-09,3.29221971906435e-09,2.06660710766471e-09,0.00198702365705959,0.00333448860819552
"71","2011-03-12/2011-03-13","2011-03-14","ARIMA(0,0,1) with zero mean",0.00375345849758118,0.00384161264416548,0.00296591961485765,0.00304402058813115,0.665723757801502,0.752468210739274,0.843959728587916,0.782441864361897,3.4501287729749e-05,4.86575482719909e-05,3.78648479145705e-05,7.06081078807319e-05,1.52687489096692e-07,0.000225604774595595,0.000138253964600177
"72","2011-03-13/2011-03-14","2011-03-15","ARIMA(0,1,4)",0.00381602437060173,0.0039970997990974,0.0030480929713065,0.00318932098743249,0.999997687815159,0.997955488996017,0.999576119324031,0.998499431252552,0.00173955926489988,0.00188740239561525,0.00308340664336548,0.00296390213054543,4.66830781589156e-05,8.82707287410666e-08,3.08204743657869e-10
"73","2011-03-14/2011-03-15","2011-03-16","ARIMA(2,1,2)",0.00389725759348558,0.00411108911788338,0.00302908970514042,0.00317537692343943,0.847136427598356,0.878265629912417,0.815600705226558,0.888239394706543,0.409482403605723,0.500179149757573,0.511538840412712,0.576945725916143,0.209149080384918,1.86390088628044e-06,3.55513893401467e-08
"74","2011-03-15/2011-03-16","2011-03-17","ARIMA(2,1,2)",0.00350832576761149,0.00368382343490064,0.00277687040438604,0.0028942034108856,0.325149997274851,0.413875389003313,0.466136300419841,0.440309861964446,0.00159081174707165,0.00357245202641743,0.00610034495771872,0.00852738852376367,5.48450174164827e-14,0.000161581586100301,5.63428299755555e-07
"75","2011-03-16/2011-03-17","2011-03-18","ARIMA(0,1,5)",0.00335339109856572,0.00351551286973668,0.00264597833642657,0.00277362416905512,0.998524592520685,0.999762803706201,0.862211451427461,0.498191232821614,3.78794421251882e-06,7.51865734627266e-06,2.04919286962424e-05,6.88425896566702e-06,0,1.36855696782381e-05,5.8002260741869e-07
"76","2011-03-17/2011-03-18","2011-03-19","ARIMA(0,1,5)",0.00409997330203577,0.00419217295092259,0.00319371921948136,0.00328219776967185,0.992939827313112,0.992489298865005,0.385136637339253,0.405330202020502,0.00295396168455986,0.00387823897096662,0.00765171779066898,0.00742964691771486,0.00658604799815066,0.00350847950780518,0.00521640075969197
"77","2011-03-18/2011-03-19","2011-03-20","ARIMA(2,1,1)",0.00430797426507124,0.00442919654807335,0.0034087319152934,0.00351869557347858,0.515448117620575,0.628541543503657,0.433193961524024,0.412171271278635,2.50619360245841e-05,2.80746544824018e-05,7.13020158127353e-05,0.000126313922527821,4.44089209850063e-15,0.000128769777564372,0.00011481785143564
"78","2011-03-19/2011-03-20","2011-03-21","ARIMA(1,0,0) with zero mean",0.00383844909425573,0.00397799049606015,0.00304044243839704,0.00316418527682217,0.9399430098717,0.974844494570678,0.984725536501999,0.874834912899267,0.153455187787612,0.204883084565114,0.275722909929687,0.235228280228102,1.34429632695499e-05,4.67304215207791e-08,5.02419800161355e-09
"79","2011-03-20/2011-03-21","2011-03-22","ARIMA(2,1,2)",0.00379557631148152,0.00391123455351756,0.00297554905407323,0.00306305330308932,0.926613820612032,0.971153489319695,0.985854359957471,0.819967913776086,0.0438175687205766,0.0805731086187484,0.121526979575453,0.162498228810163,0.0953680677707244,0.00120974542150527,0.00013029982745978
"80","2011-03-21/2011-03-22","2011-03-23","ARIMA(0,1,5)",0.00382307155765021,0.00400979618626338,0.00300612573647011,0.00317824565696471,0.999975496989679,0.99999504905726,0.999998075742495,0.999615704857753,0.843780190295541,0.285568584396603,0.260814501365646,0.346965207052017,0.019027515791752,9.49618081383942e-09,7.30868688479084e-09
"81","2011-03-22/2011-03-23","2011-03-24","ARIMA(2,1,2)",0.00371096786702478,0.00389103519949393,0.00291757459105701,0.00308599867556355,0.992006116875903,0.990169211984344,0.99708372327551,0.998943208764909,0.834300686782673,0.799187298230564,0.686466801511007,0.783396625360628,0.000113684877468323,1.73884591373966e-08,8.12975352090154e-08
"82","2011-03-23/2011-03-24","2011-03-25","ARIMA(2,1,2)",0.00377185566091578,0.0039986938010919,0.00297366449868306,0.00316124562778225,0.892429579352024,0.837256040431476,0.709328537385198,0.643744919687672,0.0136788093604081,0.0250611156102223,0.0064189257082542,0.00692902672970397,2.85561060553441e-05,7.04849471734146e-09,6.19790063484481e-11
"83","2011-03-24/2011-03-25","2011-03-26","ARIMA(0,1,5)",0.00430987075845741,0.00441805143605489,0.00336218325599606,0.0034864278474298,0.999961501262238,0.998074196450797,0.903135643362814,0.847911079327641,0.0202072513652977,0.0379577986356623,0.00149835028479373,0.00145198095023424,8.82609707542059e-09,0.000234517247082334,0.00300464413088616
"84","2011-03-25/2011-03-26","2011-03-27","ARIMA(0,1,2)",0.00435099481236341,0.00443885178285728,0.00345762911732206,0.00350329028080395,0.633183764773313,0.756185401890297,0.844713074757643,0.8553873913886,0.0600589313767442,0.100661596777221,0.114584502398505,0.108076144278114,4.8105963657008e-13,0.0884458909449001,0.00626011227914651
"85","2011-03-26/2011-03-27","2011-03-28","ARIMA(0,0,1) with zero mean",0.00451604661361919,0.00458824047713326,0.00320559248441253,0.00327866930691942,0.937521803727033,0.958614683401715,0.839628951597981,0.707103868965122,0.169423540269726,0.162047679763318,0.235972816519578,0.0991736438161775,4.98323421886937e-05,0.00103220024057983,0.0139054456638124
"86","2011-03-27/2011-03-28","2011-03-29","ARIMA(0,1,2)",0.00389298823433688,0.00406424445966343,0.00303431816434863,0.00317253457754886,0.684618476827096,0.796095428988043,0.824335735126539,0.794327586656927,0.132986866667119,0.214118284879785,0.311113873020605,0.402522437336149,0,1.51726888475151e-08,4.31661964810986e-10
"87","2011-03-28/2011-03-29","2011-03-30","ARIMA(0,1,2)",0.00375647055966673,0.00394657564068997,0.00295782902815597,0.00311040709898568,0.721294034306343,0.805052021464054,0.866617479507608,0.749383936974794,0.0170445960853062,0.0338925761384158,0.0604976209276424,0.0857493822653947,0,2.27403818250297e-08,2.15111972943593e-10
"88","2011-03-29/2011-03-30","2011-03-31","ARIMA(0,1,5)",0.00381559307049307,0.00399807948907886,0.00305526659357222,0.00317340531646506,0.998694613935616,0.97190994741272,0.975022732705437,0.989027871251428,0.2412059597679,0.150249966157912,0.101429692619162,0.147477321536662,1.68535134736914e-08,0.000260622842936158,5.13154477557471e-07
"89","2011-03-30/2011-03-31","2011-04-01","ARIMA(0,1,5)",0.00393667679694405,0.00415018229835527,0.00310302100342561,0.00328435297602952,0.998906346820089,0.99933012034128,0.229026787385353,0.308122606691255,0.0410960263161346,0.0360574346625238,0.0282155357291932,0.0455029340601413,0.832945655842484,1.26491125760989e-07,2.04056945665246e-08
"90","2011-03-31/2011-04-01","2011-04-02","ARIMA(0,1,5)",0.00407370028960343,0.00429378248926168,0.00321830331531397,0.0034227800710656,0.998710645905228,0.99971541440274,0.555748335156124,0.423041936877689,0.0650996345602874,0.0654568973190748,0.0964963903981263,0.0941620296911746,0.314593102251564,7.45453282630855e-10,6.40481669489723e-10
"91","2011-04-01/2011-04-02","2011-04-03","ARIMA(0,1,2)",0.00424208843406116,0.00435805631060233,0.00337081801069639,0.00347627668548698,0.989272525969692,0.717887164995533,0.640156975627371,0.74554573807037,0.204077314796958,0.166536171889585,0.0561911878156838,0.091501944037333,0.000174972016412145,0.00254089261974042,0.00219188258675151
"92","2011-04-02/2011-04-03","2011-04-04","ARIMA(4,0,1) with zero mean",0.00408007395268041,0.00430568944276712,0.00319455519609279,0.003368547394833,0.999756194893204,0.992777850529,0.997956984754984,0.85692668079023,0.164024332365832,0.162574004630757,0.147970758659497,0.20015614993954,0.342911241060902,9.84142104040301e-09,1.10038986562235e-10
"93","2011-04-03/2011-04-04","2011-04-05","ARIMA(1,1,2)",0.00390466797743778,0.00416105604124909,0.00303265447442342,0.00322371587881064,0.792517745506586,0.807213535610339,0.288876906561862,0.319632765313542,0.00716571051432813,0.0143207465377757,0.0204574907325492,0.032495469784654,0.000294885084616947,4.41109328178304e-10,8.52603876505856e-13
"94","2011-04-04/2011-04-05","2011-04-06","ARIMA(0,1,5)",0.00483970921035789,0.0053278123736039,0.00315194029937368,0.00335474057166346,0.995947585729709,0.963285841536905,0.900392837973784,0.794415262635726,0.00016215830477484,0.000392048528529476,0.000637785243033484,0.00136816094974124,2.46741738152423e-10,2.24579149102318e-06,0.0199569159591474
"95","2011-04-05/2011-04-06","2011-04-07","ARIMA(4,1,1)",0.00422322921749939,0.00446174892439993,0.00331983233431463,0.00350693223428748,0.958417431276807,0.710823808353166,0.142462166809096,0.137171005351079,0,0,0,0,0,3.95562840726174e-05,2.11752693018028e-05
"96","2011-04-06/2011-04-07","2011-04-08","ARIMA(4,1,1)",0.00396366666890907,0.00411616815316867,0.00313963517937013,0.00323069978047612,0.967759130811202,0.782863562324575,0.354276784881906,0.219067298001209,0,0,0,0,0,0.0219641362123986,0.00158431089240912
"97","2011-04-07/2011-04-08","2011-04-09","ARIMA(2,1,2)",0.00435670052182558,0.00453926821258767,0.00346721832078287,0.0036077218065563,0.985807382903513,0.946342842357357,0.973797811167057,0.980515263953846,0.00106432059707207,0.00133826637422829,0.000325121397041217,0.000709667388441693,2.05687213017391e-06,0.000104747015791601,9.59041936296853e-06
"98","2011-04-08/2011-04-09","2011-04-10","ARIMA(3,1,2)",0.00457622845695359,0.0048016742134516,0.00358820270228137,0.00377427581579956,0.402531065271864,0.493376481216604,0.621270946356702,0.362976176589703,0.0244115066073632,0.033367118368554,0.0246419804514115,0.0296310144515448,0.00732071508291177,2.38203626283661e-07,2.58858846216305e-08
"99","2011-04-09/2011-04-10","2011-04-11","ARIMA(3,0,0) with zero mean",0.00414042493423217,0.00426317693660664,0.00328812537462881,0.00338666345600396,0.982420281062005,0.845343020422295,0.822473360461547,0.724846782649572,0.395001134947663,0.331234574711091,0.252009496460209,0.336389408670652,0.000437921431278077,0.00049904120833387,0.000119471963756708
"100","2011-04-10/2011-04-11","2011-04-12","ARIMA(0,1,5)",0.00411233448039537,0.00436266682417573,0.00320284611681919,0.00339492502377749,0.999971422900278,0.999788081653437,0.999972183558758,0.981714065066323,0.187461950878053,0.254175694645323,0.0810887383215023,0.121994976733985,8.42233628990385e-05,1.97579862326657e-08,1.24162965225331e-10
"101","2011-04-11/2011-04-12","2011-04-13","ARIMA(2,1,2)",0.00380332013933466,0.00409738493666354,0.00301443383358113,0.00323934106239097,0.909086146140026,0.871756518340931,0.853943509281818,0.911811956458139,0.778040265210362,0.852502410267908,0.891289490037535,0.919087464737337,0.00159599474374683,2.01043793111435e-11,1.74661204138234e-14
"102","2011-04-12/2011-04-13","2011-04-14","ARIMA(2,1,2)",0.00378317840300044,0.00401674204682574,0.00295799705432656,0.00314054023561138,0.915307620226306,0.669339482689082,0.563363782957431,0.660162374487685,0.0675873568040672,0.0785293432132935,0.12484016045175,0.169957567404467,1.68651483889448e-08,2.50674339620886e-07,1.56277568242369e-08
"103","2011-04-13/2011-04-14","2011-04-15","ARIMA(0,1,2)",0.00381617095997536,0.00401301583245983,0.00295376895159945,0.00311395798803051,0.987363765831513,0.908377445635396,0.219710340539681,0.209372323947769,0.0391398761348746,0.0569329324318372,0.0969503781263079,0.105906895331536,5.55111512312578e-16,9.73380103398589e-06,4.344661242247e-06
"104","2011-04-14/2011-04-15","2011-04-16","ARIMA(2,1,3)",0.00431376315889109,0.00448592278562099,0.00336733941966415,0.00351678399456668,0.91923233546492,0.966885108666084,0.267690119948477,0.300096553007594,0.0978022663308995,0.164623545712101,0.20089919395686,0.255308205988984,0,1.50093020029727e-05,6.99840707788583e-05
"105","2011-04-15/2011-04-16","2011-04-17","ARIMA(2,1,2)",0.00400489082040935,0.00414152504860505,0.00312095864181778,0.00325888663881406,0.935757467849603,0.873374051787261,0.700121727659288,0.565035218411773,4.08676168407451e-05,0.000114018278194905,0.000128889591188175,0.00029102749643839,0,1.7803851150126e-05,0.000127762853761282
"106","2011-04-16/2011-04-17","2011-04-18","ARIMA(2,0,3) with zero mean",0.00401977181225074,0.00417497223571339,0.0031377642374865,0.00328133075355111,0.909088237489079,0.776024337828099,0.769200248134953,0.847709991668649,6.48560373628371e-07,2.04101238532317e-06,1.55154130976332e-06,4.09902414488794e-06,1.62314606200198e-13,2.98668825557009e-07,3.23067244331793e-07
"107","2011-04-17/2011-04-18","2011-04-19","ARIMA(2,1,2)",0.00389652613142385,0.00418118215317553,0.00306567691691732,0.00330695840924116,0.949610626432757,0.0209304574435437,0.0359058451098894,0.0517856692181909,4.35713233180035e-05,8.70761426583488e-05,0.000175201300592898,0.000396022925629125,1.51284166305388e-08,8.0857780904798e-14,5.59807896470042e-15
"108","2011-04-18/2011-04-19","2011-04-20","ARIMA(2,1,2)",0.00405434576605363,0.00434248599110534,0.00308830288746211,0.00327723382489641,0.737291566236568,0.497752025530149,0.602720243190629,0.70006160562738,0.0970157262221534,0.150496241336403,0.222198492170776,0.311954028852719,3.52027838490532e-06,8.78081211886143e-07,2.53189728493374e-07
"109","2011-04-19/2011-04-20","2011-04-21","ARIMA(2,1,2)",0.00390963812721312,0.00420100580162368,0.00287976129233888,0.00307660482636183,0.703124754250437,0.70239404956524,0.708890179490288,0.749877315905568,1.72038931670615e-05,4.86130402901352e-05,0.000116162576833667,0.000166457745676696,0,2.5069791648525e-07,3.64535275351504e-05
"110","2011-04-20/2011-04-21","2011-04-22","ARIMA(0,1,5)",0.00414138768754752,0.00441051788613949,0.00324505284152113,0.00350488310223649,0.994364640286863,0.978604327888302,0.992697995034242,0.997641084772825,0,0,0,0,0,3.61876595520313e-10,2.4056526790799e-09
"111","2011-04-21/2011-04-22","2011-04-23","ARIMA(0,1,5)",0.0043308805477359,0.00450431090230546,0.00344250753311659,0.0035738676050084,0.99042077819883,0.765602639425322,0.603036405424732,0.620586262906488,0,0,0,0,0,0.000851279984778229,0.000140624390775605
"112","2011-04-22/2011-04-23","2011-04-24","ARIMA(0,1,5)",0.00456773634147906,0.00472586520469199,0.00357562542163168,0.00374934562818623,0.99950395496479,0.990933312213189,0.866613911003769,0.664458939838773,0.0113915425818125,0.0097175008460969,0.0109366646166894,0.00282363450508638,0.235734993742289,6.43722429049411e-06,0.000117447069158961
"113","2011-04-23/2011-04-24","2011-04-25","ARIMA(0,0,1) with zero mean",0.0046678407597775,0.00481680725728841,0.00358699064968592,0.00368981363078037,0.487914130144322,0.631142927964135,0.592244403156838,0.677021223718278,0.376638181200056,0.51750271825391,0.362056367769554,0.101199807204946,0.175053369279202,0.000279773695705612,2.62213326020818e-05
"114","2011-04-24/2011-04-25","2011-04-26","ARIMA(2,0,3) with zero mean",0.00416116252040572,0.00430141662476314,0.00329835187294194,0.00339196049977312,0.991731624317416,0.993026695704447,0.978997442078621,0.891902162347925,0.19341238926894,0.287275467316905,0.263054089099986,0.016594021737767,0,0.000205696120159682,2.45568057205468e-06
"115","2011-04-25/2011-04-26","2011-04-27","ARIMA(2,1,2)",0.00411408815917657,0.00435596141923718,0.00321581828547649,0.00339351155329423,0.918746400467017,0.230838352962843,0.293654587463732,0.289437748718544,0.00557946584376823,0.0108969261087346,0.00382914335145834,0.00022425377798263,0,5.12155808974468e-08,5.73028324172743e-11
"116","2011-04-26/2011-04-27","2011-04-28","ARIMA(2,1,2)",0.00372468405078133,0.0039659467861421,0.00292320693876292,0.00314188885152579,0.924059736995592,0.91124831512162,0.914271205251737,0.9547596675648,0.00346615109616999,0.000748740576337892,0.00164528465166858,1.53484659616288e-05,0.0423266018348623,7.21978323333847e-11,3.08398954604117e-10
"117","2011-04-27/2011-04-28","2011-04-29","ARIMA(0,1,4)",0.00390894722550056,0.00420680546868416,0.00307669494361066,0.00329584926589354,0.995076815436781,0.998782664368505,0.877401648193543,0.932822454034115,0.119887667599993,0.152140934153466,0.230934075432081,0.00950832035764959,2.44880647766177e-05,5.33157913853785e-10,2.78883944233086e-13
"118","2011-04-28/2011-04-29","2011-04-30","ARIMA(0,1,4)",0.00456423422594678,0.00478393315041933,0.00355984374836646,0.0037110695934919,0.999996689805436,0.901706940209418,0.836062293226683,0.902204840498626,0.218434006814822,0.330671181049922,0.279467725774376,0.294048937645758,0.00663177734099141,0.000251676331407332,7.68355018760349e-06
"119","2011-04-29/2011-04-30","2011-05-01","ARIMA(0,1,4)",0.00347881507178605,0.00324551758375079,0.00270165079414135,0.00246854812522543,0.907971603540328,0.950271432631181,0.867027643250294,0.923887721233107,2.9809810621062e-06,8.95301180803276e-06,8.88902831819305e-06,3.3668587307023e-06,1.16689160556405e-08,0.999999999997744,0.999999998706594
"120","2011-04-30/2011-05-01","2011-05-02","ARIMA(0,0,3) with zero mean",0.002884359536371,0.00276499092492251,0.00220593309404231,0.00208581622347296,0.944054255102592,0.978375497634295,0.968852920503257,0.50473881018096,1.08357767203415e-13,1.25677246387568e-13,2.33146835171283e-15,2.22044604925031e-16,0,1,0.999999999994309
"121","2011-05-01/2011-05-02","2011-05-03","ARIMA(3,1,2)",0.0023614223125427,0.00242289639642353,0.00181761887399176,0.00181901062500189,0.816229957954441,0.3182832874486,0.43591526989223,0.421626406662623,3.25332238926279e-09,6.01740879346835e-13,8.17457213031503e-13,1.48459022852876e-12,0,0.47034322898194,0.00174409961291589
"122","2011-05-02/2011-05-03","2011-05-04","ARIMA(2,1,3)",0.00283640101617431,0.00286347383795423,0.00224136384216039,0.00222529739462909,0.33472184739926,0.468928578469103,0.391022596526531,0.49584259916181,4.32694753261798e-05,2.47947044211827e-05,1.39709020723355e-05,6.39186750017728e-06,0,0.836359083031464,0.0728962350975648
"123","2011-05-03/2011-05-04","2011-05-05","ARIMA(0,1,4)",0.002754499136246,0.00277642198508569,0.00215208435366634,0.00213505109767034,0.997321265474155,0.877223966393858,0.522253502234227,0.540032170014853,1.54924932321832e-05,5.04447716931367e-09,1.57876997031181e-08,1.30923418772966e-08,5.51370060719591e-12,0.857613656434461,0.0804056050207042
"124","2011-05-04/2011-05-05","2011-05-06","ARIMA(2,1,2)",0.00266926294120554,0.00270161301546152,0.00207386416792947,0.00206898744428427,0.99312389235975,0.975266904277348,0.948992777031488,0.976586219391594,0.00923166567900413,0.00342600791543846,0.00674437149256868,0.000767088522643622,4.01256979761788e-05,0.62615740324834,0.0330042139891888
"125","2011-05-05/2011-05-06","2011-05-07","ARIMA(0,1,3)",0.00306995721446228,0.00307385453375603,0.00239534089143682,0.00236722553045795,0.980283840052869,0.989316784842755,0.712143673533901,0.808609373265443,0.00768791565105187,0.0160563710124583,0.00284120853676439,0.000350712215689497,5.61111605956732e-07,0.975663208590354,0.384559636825024
"126","2011-05-06/2011-05-07","2011-05-08","ARIMA(0,1,4)",0.00357347271489801,0.00360576814327145,0.00276660452600791,0.00276496218198809,0.999504145712191,0.702848702148018,0.653554573695445,0.738249132896045,0.00278266475018485,0.00630638084293766,0.00565095930255155,0.0019434264455982,1.02945429958368e-11,0.541500558542065,0.016815311026079
"127","2011-05-07/2011-05-08","2011-05-09","ARIMA(2,0,2) with zero mean",0.00305297105043347,0.00305235091302181,0.00237767398444473,0.00235394582584379,0.422694975461092,0.3343552424808,0.377259180155834,0.451360236596953,9.25095600967651e-06,1.91237666147259e-07,8.17335962244314e-08,1.05137647365972e-07,0,0.986921381421201,0.521045005758255
"128","2011-05-08/2011-05-09","2011-05-10","ARIMA(2,1,2)",0.00284468844463385,0.00286887674420282,0.00221475381766524,0.00220204386099038,0.888221235106358,0.620149225272403,0.455506187671799,0.354154602553081,5.4537715810099e-06,1.03898112335798e-10,1.38065114896335e-11,4.63085125801399e-12,0,0.753745024305847,0.123174297563534
"129","2011-05-09/2011-05-10","2011-05-11","ARIMA(1,1,4)",0.00289340575294403,0.00293971014599795,0.00225314131594293,0.00225677514714419,0.982231533991474,0.9900407465811,0.992717108171771,0.994709784915946,0.00671626109744838,0.00281235795749257,0.000599487849364477,0.000128631929649514,3.1867880977865e-05,0.422412640748032,0.0165563594351455
"130","2011-05-10/2011-05-11","2011-05-12","ARIMA(3,1,2)",0.00261920625590444,0.0026745879393419,0.00204223566929864,0.00204806848734992,0.968121021432257,0.915431755714438,0.934703741176147,0.959848610120392,0.000597637431994702,6.48723225327164e-06,1.12971115594496e-05,1.78138957142027e-05,6.51043330357481e-10,0.372319188739737,0.00254532860851444
"131","2011-05-11/2011-05-12","2011-05-13","ARIMA(3,1,2)",0.00326769073749549,0.00330512882574147,0.00249273296847161,0.00247890941016023,0.876089502212822,0.939309739848917,0.968900135096355,0.983213470929666,6.67581787989757e-05,1.0805655625834e-07,1.56280600349668e-07,1.55886917929671e-07,3.93018950717305e-14,0.766236176392108,0.0263267303807158
"132","2011-05-12/2011-05-13","2011-05-14","ARIMA(2,1,2)",0.00325184703839997,0.00326353396741249,0.00249570834729668,0.00245764303039081,0.981495868930582,0.967323742179644,0.986265734307676,0.989229314766778,1.77302617032637e-13,3.15303338993544e-14,1.57651669496772e-14,5.20694598549198e-14,0,0.990015758221502,0.241845621761994
